Results Table 1
,Specimen label,Width,Thickness,Length,Tensile strain (Displacement) at Break (Standard),Maximum Tensile stress
,,(mm),(mm),(mm),(%),(MPa)
"1","Brass 1","12.80","3.20","69.34","40.87","383.43"
"2","Brass 2_1","12.70","3.12","69.34","12.33","370.70"
"3","Brass 2_2","12.27","3.05","77.88","13.02","410.88"
"4","Brass 2_3","11.68","3.05","84.58","17.72","438.80"

1,Time,Displacement,Force
,(s),(mm),(N)
"","71.9870","15.2198","15378.9805"
"","72.0870","15.2398","15384.9482"
"","72.1870","15.2618","15379.0225"
"","72.2870","15.2821","15382.0117"
"","72.3870","15.3040","15382.0840"
"","72.4870","15.3250","15375.2070"
"","72.5870","15.3462","15380.4258"
"","72.6870","15.3672","15368.9775"
"","72.7870","15.3881","15365.5859"
"","72.8870","15.4103","15346.9463"
"","72.9870","15.4305","15326.4326"
"","73.0870","15.4523","15323.1143"
"","73.1870","15.4728","15321.9102"
"","73.2870","15.4945","15323.0605"
"","73.3870","15.5158","15314.0430"
"","73.4870","15.5364","15322.3779"
"","73.5870","15.5580","15310.4062"
"","73.6870","15.5783","15316.3594"
"","73.7870","15.6008","15312.3018"
"","73.8870","15.6211","15309.7568"
"","73.9870","15.6426","15315.8203"
"","74.0870","15.6633","15317.3213"
"","74.1870","15.6849","15324.2979"
"","74.2870","15.7067","15321.2939"
"","74.3870","15.7269","15333.3174"
"","74.4870","15.7484","15332.0029"
"","74.5870","15.7689","15339.2197"
"","74.6870","15.7912","15343.9785"
"","74.7870","15.8118","15342.1562"
"","74.8870","15.8327","15351.6104"
"","74.9870","15.8540","15348.4580"
"","75.0870","15.8752","15357.0850"
"","75.1870","15.8970","15355.4287"
"","75.2870","15.9171","15359.9678"
"","75.3870","15.9391","15358.1201"
"","75.4870","15.9596","15361.7246"
"","75.5870","15.9813","15362.5752"
"","75.6870","16.0025","15356.9668"
"","75.7870","16.0235","15365.9570"
"","75.8870","16.0447","15359.3096"
"","75.9870","16.0655","15366.6201"
"","76.0870","16.0877","15362.3652"
"","76.1870","16.1078","15362.3984"
"","76.2870","16.1295","15363.4111"
"","76.3870","16.1501","15362.9688"
"","76.4870","16.1716","15367.1729"
"","76.5870","16.1932","15360.0840"
"","76.6870","16.2138","15371.3955"
"","76.7870","16.2353","15365.3086"
"","76.8870","16.2559","15374.7412"
"","76.9870","16.2783","15379.4531"
"","77.0870","16.2984","15379.4678"
"","77.1870","16.3201","15389.9492"
"","77.2870","16.3406","15390.1533"
"","77.3870","16.3620","15399.5527"
"","77.4870","16.3838","15397.2285"
"","77.5870","16.4041","15406.5820"
"","77.6870","16.4257","15406.4727"
"","77.7870","16.4463","15411.0967"
"","77.8870","16.4685","15413.8711"
"","77.9870","16.4890","15414.0283"
"","78.0870","16.5102","15434.4590"
"","78.1870","16.5311","15452.5625"
"","78.2870","16.5524","15483.6250"
"","78.3870","16.5744","15494.0547"
"","78.4870","16.5947","15505.3584"
"","78.5870","16.6165","15507.4570"
"","78.6870","16.6369","15510.0391"
"","78.7870","16.6588","15509.8643"
"","78.8870","16.6798","15498.8018"
"","78.9870","16.7008","15504.1416"
"","79.0870","16.7219","15489.6260"
"","79.1870","16.7429","15491.1338"
"","79.2870","16.7649","15485.0859"
"","79.3870","16.7851","15483.1064"
"","79.4870","16.8069","15483.1396"
"","79.5870","16.8274","15481.6523"
"","79.6870","16.8491","15485.6729"
"","79.7870","16.8707","15478.6230"
"","79.8870","16.8911","15487.7051"
"","79.9870","16.9126","15480.6289"
"","80.0870","16.9330","15484.5205"
"","80.1870","16.9554","15484.4346"
"","80.2870","16.9758","15479.8057"
"","80.3870","16.9974","15485.1895"
"","80.4870","17.0179","15481.2842"
"","80.5870","17.0394","15484.5391"
"","80.6870","17.0613","15477.1445"
"","80.7870","17.0814","15481.5059"
"","80.8870","17.1029","15471.2881"
"","80.9870","17.1234","15475.2148"
"","81.0870","17.1457","15471.8516"
"","81.1870","17.1665","15462.8721"
"","81.2870","17.1877","15466.5010"
"","81.3870","17.2086","15461.4736"
"","81.4870","17.2298","15460.0801"
"","81.5870","17.2517","15453.0029"
"","81.6870","17.2721","15454.8555"
"","81.7870","17.2936","15450.0771"
"","81.8870","17.3143","15451.0918"
"","81.9870","17.3361","15450.9189"
"","82.0870","17.3572","15446.1387"
"","82.1870","17.3780","15456.2432"
"","82.2870","17.3994","15451.2422"
"","82.3870","17.4201","15458.3428"
"","82.4870","17.4424","15458.2139"
"","82.5870","17.4625","15459.7793"
"","82.6870","17.4843","15463.8438"
"","82.7870","17.5049","15465.5664"
"","82.8870","17.5263","15473.3809"
"","82.9870","17.5478","15470.3438"
"","83.0870","17.5683","15485.3721"
"","83.1870","17.5900","15480.7295"
"","83.2870","17.6104","15491.1045"
"","83.3870","17.6326","15494.4834"
"","83.4870","17.6533","15492.2334"
"","83.5870","17.6746","15502.6553"
"","83.6870","17.6954","15499.2178"
"","83.7870","17.7166","15507.4121"
"","83.8870","17.7385","15499.8135"
"","83.9870","17.7588","15507.1035"
"","84.0870","17.7804","15500.8662"
"","84.1870","17.8009","15506.9590"
"","84.2870","17.8230","15507.4062"
"","84.3870","17.8439","15502.3770"
"","84.4870","17.8651","15511.9746"
"","84.5870","17.8859","15504.6152"
"","84.6870","17.9069","15511.8662"
"","84.7870","17.9291","15506.0557"
"","84.8870","17.9491","15509.3936"
"","84.9870","17.9710","15506.6650"
"","85.0870","17.9915","15508.7051"
"","85.1870","18.0135","15512.4229"
"","85.2870","18.0347","15504.5029"
"","85.3870","18.0554","15514.5000"
"","85.4870","18.0767","15503.4736"
"","85.5870","18.0974","15510.3027"
"","85.6870","18.1198","15503.6836"
"","85.7870","18.1398","15502.7197"
"","85.8870","18.1616","15503.3555"
"","85.9870","18.1820","15501.1338"
"","86.0870","18.2035","15504.2217"
"","86.1870","18.2253","15494.1143"
"","86.2870","18.2456","15502.0508"
"","86.3870","18.2672","15492.7461"
"","86.4870","18.2879","15496.0195"
"","86.5870","18.3098","15494.8828"
"","86.6870","18.3306","15488.0713"
"","86.7870","18.3520","15494.5820"
"","86.8870","18.3728","15488.3770"
"","86.9870","18.3939","15493.2275"
"","87.0870","18.4160","15485.9883"
"","87.1870","18.4362","15491.1592"
"","87.2870","18.4579","15486.5459"
"","87.3870","18.4781","15487.4473"
"","87.4870","18.5001","15490.5576"
"","87.5870","18.5212","15480.6094"
"","87.6870","18.5422","15489.9639"
"","87.7870","18.5630","15480.2812"
"","87.8870","18.5844","15486.9434"
"","87.9870","18.6067","15480.8848"
"","88.0870","18.6266","15481.5020"
"","88.1870","18.6485","15478.8818"
"","88.2870","18.6689","15480.4961"
"","88.3870","18.6910","15482.4961"
"","88.4870","18.7118","15474.3584"
"","88.5870","18.7328","15486.1885"
"","88.6870","18.7538","15476.4902"
"","88.7870","18.7746","15484.0586"
"","88.8870","18.7970","15482.8389"
"","88.9870","18.8171","15483.1250"
"","89.0870","18.8390","15487.8242"
"","89.1870","18.8594","15490.6240"
"","89.2870","18.8811","15495.7686"
"","89.3870","18.9024","15489.9512"
"","89.4870","18.9231","15499.2773"
"","89.5870","18.9445","15491.7051"
"","89.6870","18.9651","15499.0195"
"","89.7870","18.9873","15499.3613"
"","89.8870","19.0080","15497.8154"
"","89.9870","19.0293","15503.5303"
"","90.0870","19.0500","15500.9414"
"","90.1870","19.0713","15504.3633"
"","90.2870","19.0931","15496.5059"
"","90.3870","19.1133","15501.4072"
"","90.4870","19.1353","15494.3613"
"","90.5870","19.1554","15495.6670"
"","90.6870","19.1778","15496.3154"
"","90.7870","19.1987","15485.5420"
"","90.8870","19.2198","15494.1035"
"","90.9870","19.2406","15483.9160"
"","91.0870","19.2617","15489.2598"
"","91.1870","19.2838","15482.9668"
"","91.2870","19.3039","15485.7275"
"","91.3870","19.3257","15495.8467"
"","91.4870","19.3460","15514.7832"
"","91.5870","19.3680","15541.6045"
"","91.6870","19.3892","15556.2793"
"","91.7870","19.4101","15580.2217"
"","91.8870","19.4313","15576.7930"
"","91.9870","19.4520","15586.5771"
"","92.0870","19.4743","15585.4102"
"","92.1870","19.4944","15585.1650"
"","92.2870","19.5162","15590.8252"
"","92.3870","19.5369","15588.9434"
"","92.4870","19.5584","15595.7070"
"","92.5870","19.5799","15588.4531"
"","92.6870","19.6005","15597.9443"
"","92.7870","19.6218","15588.1572"
"","92.8870","19.6423","15592.5078"
"","92.9870","19.6645","15588.1162"
"","93.0870","19.6851","15583.8848"
"","93.1870","19.7067","15587.0928"
"","93.2870","19.7275","15578.9365"
"","93.3870","19.7487","15583.7979"
"","93.4870","19.7707","15573.4971"
"","93.5870","19.7909","15578.2578"
"","93.6870","19.8127","15569.6094"
"","93.7870","19.8330","15570.2920"
"","93.8870","19.8550","15570.8994"
"","93.9870","19.8758","15560.0254"
"","94.0870","19.8971","15569.8613"
"","94.1870","19.9179","15559.1357"
"","94.2870","19.9387","15569.7080"
"","94.3870","19.9612","15559.4688"
"","94.4870","19.9812","15563.8125"
"","94.5870","20.0032","15562.7354"
"","94.6870","20.0235","15564.9346"
"","94.7870","20.0453","15567.8809"
"","94.8870","20.0668","15558.9092"
"","94.9870","20.0873","15571.8428"
"","95.0870","20.1086","15562.2617"
"","95.1870","20.1294","15569.1650"
"","95.2870","20.1516","15565.7197"
"","95.3870","20.1718","15566.0137"
"","95.4870","20.1936","15568.9160"
"","95.5870","20.2140","15568.0176"
"","95.6870","20.2356","15574.2021"
"","95.7870","20.2573","15565.0332"
"","95.8870","20.2777","15577.3135"
"","95.9870","20.2993","15567.1719"
"","96.0870","20.3198","15573.2334"
"","96.1870","20.3421","15572.7637"
"","96.2870","20.3626","15569.7871"
"","96.3870","20.3843","15576.4414"
"","96.4870","20.4047","15573.2031"
"","96.5870","20.4261","15580.1367"
"","96.6870","20.4479","15573.9268"
"","96.7870","20.4680","15579.5527"
"","96.8870","20.4899","15574.2529"
"","96.9870","20.5102","15578.3984"
"","97.0870","20.5322","15581.1016"
"","97.1870","20.5532","15574.7090"
"","97.2870","20.5743","15584.8857"
"","97.3870","20.5953","15577.8066"
"","97.4870","20.6163","15585.5176"
"","97.5870","20.6385","15580.9570"
"","97.6870","20.6587","15582.0938"
"","97.7870","20.6804","15580.7910"
"","97.8870","20.7008","15582.7998"
"","97.9870","20.7225","15585.1797"
"","98.0870","20.7439","15577.6133"
"","98.1870","20.7646","15589.1885"
"","98.2870","20.7859","15578.6348"
"","98.3870","20.8067","15584.5029"
"","98.4870","20.8289","15582.9863"
"","98.5870","20.8491","15578.1748"
"","98.6870","20.8709","15582.9834"
"","98.7870","20.8916","15580.7031"
"","98.8870","20.9130","15584.6445"
"","98.9870","20.9346","15576.8604"
"","99.0870","20.9551","15585.9277"
"","99.1870","20.9767","15576.9111"
"","99.2870","20.9970","15582.4531"
"","99.3870","21.0194","15581.6768"
"","99.4870","21.0397","15576.0664"
"","99.5870","21.0614","15583.2959"
"","99.6870","21.0821","15577.2148"
"","99.7870","21.1033","15583.5879"
"","99.8870","21.1252","15577.3369"
"","99.9870","21.1455","15581.3350"
"","100.0870","21.1674","15575.6533"
"","100.1870","21.1877","15578.3506"
"","100.2870","21.2094","15577.3877"
"","100.3870","21.2306","15570.3340"
"","100.4870","21.2517","15578.8096"
"","100.5870","21.2727","15568.1895"
"","100.6870","21.2932","15570.6553"
"","100.7870","21.3159","15565.6963"
"","100.8870","21.3358","15560.6094"
"","100.9870","21.3576","15560.3350"
"","101.0870","21.3782","15557.2891"
"","101.1870","21.3999","15561.8203"
"","101.2870","21.4215","15552.8428"
"","101.3870","21.4420","15563.3877"
"","101.4870","21.4634","15553.1045"
"","101.5870","21.4839","15557.5771"
"","101.6870","21.5064","15555.0781"
"","101.7870","21.5264","15552.0977"
"","101.8870","21.5483","15556.5859"
"","101.9870","21.5689","15554.4844"
"","102.0870","21.5904","15560.5332"
"","102.1870","21.6121","15552.6367"
"","102.2870","21.6323","15563.9385"
"","102.3870","21.6539","15557.7188"
"","102.4870","21.6743","15563.1855"
"","102.5870","21.6966","15564.1240"
"","102.6870","21.7171","15559.9434"
"","102.7870","21.7387","15570.6172"
"","102.8870","21.7595","15564.2021"
"","102.9870","21.7806","15575.4893"
"","103.0870","21.8025","15569.6553"
"","103.1870","21.8227","15575.7275"
"","103.2870","21.8445","15574.2910"
"","103.3870","21.8650","15575.4473"
"","103.4870","21.8867","15578.2402"
"","103.5870","21.9080","15572.5225"
"","103.6870","21.9289","15583.7764"
"","103.7870","21.9500","15577.2490"
"","103.8870","21.9710","15584.5225"
"","103.9870","21.9930","15583.8955"
"","104.0870","22.0132","15582.0264"
"","104.1870","22.0351","15583.8203"
"","104.2870","22.0557","15584.0293"
"","104.3870","22.0770","15588.1328"
"","104.4870","22.0987","15579.9883"
"","104.5870","22.1193","15590.6426"
"","104.6870","22.1408","15583.3779"
"","104.7870","22.1614","15589.9648"
"","104.8870","22.1837","15587.5234"
"","104.9870","22.2040","15584.6182"
"","105.0870","22.2255","15589.3955"
"","105.1870","22.2461","15587.4033"
"","105.2870","22.2677","15592.9775"
"","105.3870","22.2893","15584.8672"
"","105.4870","22.3096","15595.8906"
"","105.5870","22.3313","15586.4980"
"","105.6870","22.3517","15592.3936"
"","105.7870","22.3738","15594.4688"
"","105.8870","22.3946","15585.9766"
"","105.9870","22.4160","15599.8096"
"","106.0870","22.4368","15591.3145"
"","106.1870","22.4580","15600.6484"
"","106.2870","22.4799","15594.4561"
"","106.3870","22.5000","15601.2793"
"","106.4870","22.5221","15599.1523"
"","106.5870","22.5423","15603.4502"
"","106.6870","22.5642","15607.9932"
"","106.7870","22.5851","15602.5869"
"","106.8870","22.6061","15615.0479"
"","106.9870","22.6273","15608.1592"
"","107.0870","22.6483","15616.7393"
"","107.1870","22.6701","15617.8223"
"","107.2870","22.6908","15615.0107"
"","107.3870","22.7126","15618.9473"
"","107.4870","22.7330","15619.5547"
"","107.5870","22.7546","15626.3662"
"","107.6870","22.7761","15619.2939"
"","107.7870","22.7968","15632.7637"
"","107.8870","22.8180","15625.3438"
"","107.9870","22.8386","15635.2725"
"","108.0870","22.8609","15638.6660"
"","108.1870","22.8812","15640.9248"
"","108.2870","22.9028","15659.7148"
"","108.3870","22.9234","15672.5752"
"","108.4870","22.9449","15696.9277"
"","108.5870","22.9667","15700.5488"
"","108.6870","22.9870","15709.1455"
"","108.7870","23.0087","15700.1074"
"","108.8870","23.0292","15698.7969"
"","108.9870","23.0513","15693.5830"
"","109.0870","23.0718","15680.7842"
"","109.1870","23.0931","15684.3613"
"","109.2870","23.1143","15668.6768"
"","109.3870","23.1351","15671.4062"
"","109.4870","23.1572","15658.1387"
"","109.5870","23.1773","15658.2744"
"","109.6870","23.1992","15647.8252"
"","109.7870","23.2196","15647.0518"
"","109.8870","23.2415","15643.9424"
"","109.9870","23.2625","15634.5605"
"","110.0870","23.2837","15641.7354"
"","110.1870","23.3049","15629.8145"
"","110.2870","23.3256","15637.2725"
"","110.3870","23.3479","15628.6865"
"","110.4870","23.3679","15627.8047"
"","110.5870","23.3898","15626.7549"
"","110.6870","23.4102","15622.3760"
"","110.7870","23.4319","15626.0146"
"","110.8870","23.4533","15615.4990"
"","110.9870","23.4740","15625.9639"
"","111.0870","23.4954","15614.2559"
"","111.1870","23.5159","15620.9424"
"","111.2870","23.5383","15617.0518"
"","111.3870","23.5587","15612.6201"
"","111.4870","23.5803","15616.8555"
"","111.5870","23.6008","15611.4893"
"","111.6870","23.6222","15616.8027"
"","111.7870","23.6441","15606.0059"
"","111.8870","23.6641","15614.7676"
"","111.9870","23.6858","15606.0498"
"","112.0870","23.7063","15610.4844"
"","112.1870","23.7283","15608.6104"
"","112.2870","23.7493","15601.5381"
"","112.3870","23.7704","15609.8320"
"","112.4870","23.7915","15600.7734"
"","112.5870","23.8126","15608.2119"
"","112.6870","23.8348","15599.0391"
"","112.7870","23.8548","15604.2012"
"","112.8870","23.8767","15598.9688"
"","112.9870","23.8971","15600.1719"
"","113.0870","23.9191","15600.8916"
"","113.1870","23.9399","15590.8359"
"","113.2870","23.9609","15603.3818"
"","113.3870","23.9820","15590.7881"
"","113.4870","24.0030","15598.1357"
"","113.5870","24.0248","15589.8486"
"","113.6870","24.0452","15594.9414"
"","113.7870","24.0671","15591.1758"
"","113.8870","24.0875","15592.4512"
"","113.9870","24.1093","15594.0488"
"","114.0870","24.1307","15586.9316"
"","114.1870","24.1514","15597.6768"
"","114.2870","24.1729","15588.1777"
"","114.3870","24.1934","15597.1035"
"","114.4870","24.2156","15593.1338"
"","114.5870","24.2359","15589.5117"
"","114.6870","24.2573","15593.7578"
"","114.7870","24.2780","15587.7930"
"","114.8870","24.2994","15594.9590"
"","114.9870","24.3213","15587.1172"
"","115.0870","24.3417","15598.0332"
"","115.1870","24.3634","15591.7432"
"","115.2870","24.3839","15598.1016"
"","115.3870","24.4059","15596.8350"
"","115.4870","24.4266","15589.2881"
"","115.5870","24.4479","15599.2061"
"","115.6870","24.4689","15590.4238"
"","115.7870","24.4901","15597.2715"
"","115.8870","24.5119","15592.7559"
"","115.9870","24.5321","15596.5205"
"","116.0870","24.5540","15594.2959"
"","116.1870","24.5743","15598.4775"
"","116.2870","24.5961","15597.5029"
"","116.3870","24.6171","15588.8516"
"","116.4870","24.6382","15600.3730"
"","116.5870","24.6594","15588.6104"
"","116.6870","24.6803","15596.4316"
"","116.7870","24.7025","15592.5332"
"","116.8870","24.7227","15590.7988"
"","116.9870","24.7444","15594.2832"
"","117.0870","24.7651","15590.6807"
"","117.1870","24.7865","15595.4346"
"","117.2870","24.8080","15585.9258"
"","117.3870","24.8285","15595.4180"
"","117.4870","24.8500","15584.2070"
"","117.5870","24.8705","15591.7021"
"","117.6870","24.8928","15590.8955"
"","117.7870","24.9133","15582.6045"
"","117.8870","24.9349","15593.1426"
"","117.9870","24.9555","15585.1963"
"","118.0870","24.9768","15593.5664"
"","118.1870","24.9989","15582.8252"
"","118.2870","25.0190","15590.2402"
"","118.3870","25.0407","15584.9590"
"","118.4870","25.0611","15587.6455"
"","118.5870","25.0833","15588.7764"
"","118.6870","25.1039","15580.7461"
"","118.7870","25.1252","15591.1650"
"","118.8870","25.1459","15582.6064"
"","118.9870","25.1673","15589.2793"
"","119.0870","25.1894","15583.5254"
"","119.1870","25.2094","15587.0762"
"","119.2870","25.2312","15583.6846"
"","119.3870","25.2517","15585.3945"
"","119.4870","25.2737","15585.7314"
"","119.5870","25.2948","15576.3896"
"","119.6870","25.3154","15588.4277"
"","119.7870","25.3368","15578.0088"
"","119.8870","25.3576","15584.9893"
"","119.9870","25.3797","15579.0762"
"","120.0870","25.3996","15575.4219"
"","120.1870","25.4217","15576.9180"
"","120.2870","25.4423","15567.9209"
"","120.3870","25.4638","15571.4033"
"","120.4870","25.4853","15555.0674"
"","120.5870","25.5058","15563.0586"
"","120.6870","25.5276","15550.4297"
"","120.7870","25.5480","15552.4688"
"","120.8870","25.5701","15549.3545"
"","120.9870","25.5907","15539.6416"
"","121.0870","25.6122","15546.2754"
"","121.1870","25.6330","15536.8809"
"","121.2870","25.6542","15540.9980"
"","121.3870","25.6760","15532.2891"
"","121.4870","25.6963","15536.9873"
"","121.5870","25.7180","15529.5420"
"","121.6870","25.7385","15534.1406"
"","121.7870","25.7606","15532.7080"
"","121.8870","25.7814","15522.9795"
"","121.9870","25.8025","15533.5264"
"","122.0870","25.8234","15521.4648"
"","122.1870","25.8447","15527.6777"
"","122.2870","25.8667","15517.2158"
"","122.3870","25.8868","15520.1377"
"","122.4870","25.9086","15517.8691"
"","122.5870","25.9289","15513.9492"
"","122.6870","25.9507","15519.0439"
"","122.7870","25.9722","15502.2646"
"","122.8870","25.9927","15515.3838"
"","122.9870","26.0141","15497.1094"
"","123.0870","26.0348","15503.5215"
"","123.1870","26.0570","15496.5518"
"","123.2870","26.0772","15487.1670"
"","123.3870","26.0991","15492.5840"
"","123.4870","26.1195","15481.0176"
"","123.5870","26.1411","15487.3730"
"","123.6870","26.1629","15470.4258"
"","123.7870","26.1831","15478.6152"
"","123.8870","26.2048","15465.7676"
"","123.9870","26.2253","15469.4121"
"","124.0870","26.2476","15464.3477"
"","124.1870","26.2680","15454.4805"
"","124.2870","26.2895","15462.2764"
"","124.3870","26.3103","15447.5059"
"","124.4870","26.3314","15453.4619"
"","124.5870","26.3535","15441.3086"
"","124.6870","26.3737","15441.0283"
"","124.7870","26.3953","15434.0732"
"","124.8870","26.4158","15432.9346"
"","124.9870","26.4379","15431.4326"
"","125.0870","26.4587","15413.1963"
"","125.1870","26.4798","15425.7607"
"","125.2870","26.5008","15405.2285"
"","125.3870","26.5218","15413.9355"
"","125.4870","26.5441","15399.2354"
"","125.5870","26.5641","15394.7900"
"","125.6870","26.5860","15394.3184"
"","125.7870","26.6064","15385.4492"
"","125.8870","26.6283","15385.9990"
"","125.9870","26.6493","15365.8047"
"","126.0870","26.6699","15374.6816"
"","126.1870","26.6913","15358.2529"
"","126.2870","26.7121","15359.0117"
"","126.3870","26.7345","15350.9746"
"","126.4870","26.7546","15338.3594"
"","126.5870","26.7764","15345.8135"
"","126.6870","26.7970","15325.3867"
"","126.7870","26.8184","15329.7041"
"","126.8870","26.8401","15310.2295"
"","126.9870","26.8605","15314.6641"
"","127.0870","26.8822","15296.7471"
"","127.1870","26.9028","15294.0557"
"","127.2870","26.9248","15288.5762"
"","127.3870","26.9453","15270.1289"
"","127.4870","26.9669","15276.4512"
"","127.5870","26.9876","15256.0283"
"","127.6870","27.0088","15258.6953"
"","127.7870","27.0308","15237.8711"
"","127.8870","27.0509","15232.9697"
"","127.9870","27.0728","15222.4746"
"","128.0870","27.0931","15211.0156"
"","128.1870","27.1152","15209.6748"
"","128.2870","27.1361","15184.8018"
"","128.3870","27.1572","15191.6621"
"","128.4870","27.1781","15165.9727"
"","128.5870","27.1989","15164.7764"
"","128.6870","27.2215","15144.1172"
"","128.7870","27.2413","15131.3369"
"","128.8870","27.2632","15122.9219"
"","128.9870","27.2835","15110.0400"
"","129.0870","27.3054","15103.5439"
"","129.1870","27.3269","15075.1963"
"","129.2870","27.3474","15075.8301"
"","129.3870","27.3689","15049.6914"
"","129.4870","27.3895","15041.9746"
"","129.5870","27.4119","15021.8203"
"","129.6870","27.4320","15001.2480"
"","129.7870","27.4537","14992.9990"
"","129.8870","27.4742","14969.5693"
"","129.9870","27.4959","14959.8760"
"","130.0870","27.5175","14928.0996"
"","130.1870","27.5378","14921.3809"
"","130.2870","27.5594","14891.1133"
"","130.3870","27.5800","14877.2314"
"","130.4870","27.6022","14855.0029"
"","130.5870","27.6227","14823.5518"
"","130.6870","27.6442","14810.4639"
"","130.7870","27.6651","14777.2236"
"","130.8870","27.6863","14761.1631"
"","130.9870","27.7080","14725.5283"
"","131.0870","27.7282","14704.3955"
"","131.1870","27.7500","14670.6699"
"","131.2870","27.7704","14643.1250"
"","131.3870","27.7925","14613.2676"
"","131.4870","27.8133","14569.9707"
"","131.5870","27.8344","14552.2070"
"","131.6870","27.8556","14502.4775"
"","131.7870","27.8762","14477.8584"
"","131.8870","27.8986","14428.2920"
"","131.9870","27.9187","14390.2061"
"","132.0870","27.9407","14346.3867"
"","132.1870","27.9611","14300.9141"
"","132.2870","27.9829","14258.6367"
"","132.3870","28.0042","14196.6943"
"","132.4870","28.0249","14163.0264"
"","132.5870","28.0460","14093.7344"
"","132.6870","28.0668","14048.6357"
"","132.7870","28.0890","13981.4170"
"","132.8870","28.1094","13918.0039"
"","132.9870","28.1308","13855.2324"
"","133.0870","28.1517","13784.0400"
"","133.1870","28.1732","13714.5830"
"","133.2870","28.1949","13626.3135"
"","133.3870","28.2153","13554.5361"
"","133.4870","28.2369","13458.0117"
"","133.5870","28.2575","13374.0039"
"","133.6870","28.2795","13269.5166"
"","133.7870","28.3002","13159.3135"
"","133.8870","28.3215","13045.8857"
"","133.9870","28.3423","12877.8789"
"","133.9940","28.3437","12543.4492"
"","133.9960","28.3441","12159.7754"
"","133.9980","28.3445","11658.7871"
"","133.9990","28.3448","11373.6885"
"","134.0000","28.3450","11069.7490"
"","134.0010","28.3452","10749.8154"
"","134.0020","28.3454","10416.4238"
"","134.0030","28.3456","10071.9570"
"","134.0040","28.3458","9718.6914"
"","134.0050","28.3460","9358.6865"
"","134.0060","28.3462","8993.8115"
"","134.0070","28.3465","8625.8701"
"","134.0080","28.3467","8256.5596"
"","134.0090","28.3469","7887.3574"
"","134.0100","28.3472","7519.6250"
2,Time,Displacement,Force
,(s),(mm),(N)
"","0.0000","0.0000","94.6780"
"","0.1000","0.0037","102.6711"
"","0.2000","0.0169","120.1917"
"","0.3000","0.0469","162.4390"
"","0.4000","0.0669","287.5719"
"","0.4680","0.0810","538.0347"
"","0.5240","0.0937","791.2583"
"","0.5820","0.1061","1043.4843"
"","0.6430","0.1184","1294.2111"
"","0.7050","0.1313","1546.0188"
"","0.7850","0.1488","1798.2664"
"","0.8830","0.1687","2050.3103"
"","0.9630","0.1860","2300.8958"
"","1.0460","0.2042","2551.2385"
"","1.1390","0.2231","2802.0664"
"","1.2250","0.2416","3053.3796"
"","1.3190","0.2613","3303.5859"
"","1.4120","0.2809","3556.4675"
"","1.5040","0.3012","3808.1580"
"","1.6040","0.3214","4048.4729"
"","1.6980","0.3419","4300.0488"
"","1.7980","0.3625","4537.3564"
"","1.8940","0.3833","4788.8296"
"","1.9940","0.4048","5033.6064"
"","2.0940","0.4254","5272.2910"
"","2.1940","0.4466","5508.9136"
"","2.2940","0.4673","5743.8350"
"","2.3920","0.4890","5994.0488"
"","2.4920","0.5095","6215.1445"
"","2.5920","0.5306","6456.2007"
"","2.6920","0.5519","6686.8521"
"","2.7920","0.5731","6922.5259"
"","2.8920","0.5949","7154.7993"
"","2.9920","0.6152","7366.5381"
"","3.0920","0.6370","7599.6108"
"","3.1920","0.6575","7808.8911"
"","3.2920","0.6795","8041.2036"
"","3.3920","0.7002","8240.0254"
"","3.4920","0.7214","8452.3945"
"","3.5920","0.7425","8643.3193"
"","3.6920","0.7633","8838.8350"
"","3.7920","0.7853","9039.8672"
"","3.8920","0.8057","9216.3369"
"","3.9920","0.8274","9413.2207"
"","4.0920","0.8479","9588.6689"
"","4.1920","0.8698","9782.6611"
"","4.2920","0.8911","9953.8135"
"","4.3920","0.9118","10127.2676"
"","4.4920","0.9331","10293.2295"
"","4.5920","0.9538","10454.2705"
"","4.6920","0.9762","10625.2988"
"","4.7920","0.9963","10759.2764"
"","4.8920","1.0179","10916.4082"
"","4.9920","1.0385","11046.6807"
"","5.0920","1.0601","11189.4707"
"","5.1920","1.0817","11314.0625"
"","5.2920","1.1022","11434.1523"
"","5.3920","1.1236","11547.8535"
"","5.4920","1.1443","11653.6240"
"","5.5920","1.1666","11763.9375"
"","5.6920","1.1870","11848.0391"
"","5.7920","1.2084","11943.6182"
"","5.8920","1.2291","12020.2314"
"","5.9920","1.2506","12105.5791"
"","6.0920","1.2725","12174.8564"
"","6.1920","1.2926","12243.2266"
"","6.2920","1.3142","12306.2295"
"","6.3920","1.3348","12363.1230"
"","6.4920","1.3567","12422.3262"
"","6.5920","1.3773","12464.6201"
"","6.6920","1.3987","12523.0000"
"","6.7920","1.4198","12560.8799"
"","6.8920","1.4409","12609.3965"
"","6.9920","1.4630","12647.5576"
"","7.0920","1.4831","12683.3232"
"","7.1920","1.5049","12720.9629"
"","7.2920","1.5254","12750.8555"
"","7.3920","1.5471","12788.6992"
"","7.4920","1.5684","12809.3799"
"","7.5920","1.5891","12846.1074"
"","7.6920","1.6105","12866.4258"
"","7.7920","1.6312","12895.0361"
"","7.8920","1.6533","12922.0576"
"","7.9920","1.6737","12938.4648"
"","8.0920","1.6955","12967.0742"
"","8.1920","1.7160","12983.9629"
"","8.2920","1.7375","13011.4990"
