Results Table 1,,,,,,,,,,,,,
,Specimen label,Thickness,Width,Length,Rate 1,,,,,,,,
,,(mm),(mm),(mm),(mm/min),,,,,,,,
1,HDPE-1,3.3,12.83,100,25.4,,,,,,,,
2,HDPE-5,3.3,12.83,83.44,127,,,,,,,,
3,HDPE-20,3.3,12.73,91.19,508,,,,,,,,
,,,,,,,,,,,,,
Results Table 2,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
1,Time,Displacement,Force,,2,Time,Displacement,Force,,3,Time,Displacement,Force
,(s),(mm),(kN),,,(s),(mm),(kN),,,(s),(mm),(kN)
,197.913,83.7548,0.6882,,,,,,,,,,
,198.013,83.797,0.6878,,,,,,,,,,
,198.113,83.84,0.6879,,,,,,,,,,
,198.213,83.8816,0.6879,,,,,,,,,,
,198.313,83.924,0.6884,,,,,,,,,,
,198.413,83.9663,0.6881,,,,,,,,,,
,198.513,84.0084,0.6877,,,,,,,,,,
,198.613,84.0512,0.6884,,,,,,,,,,
,198.713,84.0931,0.6884,,,,,,,,,,
,198.813,84.1361,0.6882,,,,,,,,,,
,198.913,84.1778,0.688,,,,,,,,,,
,199.013,84.2207,0.6886,,,,,,,,,,
,199.113,84.2626,0.6887,,,,,,,,,,
,199.213,84.305,0.6883,,,,,,,,,,
,199.313,84.3474,0.6883,,,,,,,,,,
,199.413,84.3895,0.6886,,,,,,,,,,
,199.513,84.4323,0.6886,,,,,,,,,,
,199.613,84.4741,0.6884,,,,,,,,,,
,199.713,84.517,0.6883,,,,,,,,,,
,199.813,84.559,0.6887,,,,,,,,,,
,199.913,84.6014,0.6889,,,,,,,,,,
,200.013,84.6438,0.6883,,,,,,,,,,
,200.113,84.6856,0.688,,,,,,,,,,
,200.213,84.7285,0.6883,,,,,,,,,,
,200.313,84.7701,0.6886,,,,,,,,,,
,200.413,84.8135,0.6885,,,,,,,,,,
,200.513,84.8552,0.6883,,,,,,,,,,
,200.613,84.898,0.6886,,,,,,,,,,
,200.713,84.9402,0.6888,,,,,,,,,,
,200.813,84.9826,0.6886,,,,,,,,,,
,200.913,85.0248,0.6882,,,,,,,,,,
,201.013,85.0666,0.6884,,,,,,,,,,
,201.113,85.1095,0.6889,,,,,,,,,,
,201.213,85.1513,0.6884,,,,,,,,,,
,201.313,85.1945,0.6883,,,,,,,,,,
,201.413,85.2364,0.6883,,,,,,,,,,
,201.513,85.279,0.6886,,,,,,,,,,
,201.613,85.3209,0.6883,,,,,,,,,,
,201.713,85.3629,0.6882,,,,,,,,,,
,201.813,85.4056,0.6884,,,,,,,,,,
,201.913,85.4479,0.6885,,,,,,,,,,
,202.013,85.4908,0.6887,,,,,,,,,,
,202.113,85.5327,0.6884,,,,,,,,,,
,202.213,85.5757,0.6886,,,,,,,,,,
,202.313,85.6174,0.6887,,,,,,,,,,
,202.413,85.6595,0.6883,,,,,,,,,,
,202.513,85.7019,0.6878,,,,,,,,,,
,202.613,85.7437,0.6878,,,,,,,,,,
,202.713,85.7871,0.6887,,,,,,,,,,
,202.813,85.8289,0.6881,,,,,,,,,,
,202.913,85.8718,0.6883,,,,,,,,,,
,203.013,85.9136,0.6882,,,,,,,,,,
,203.113,85.956,0.6887,,,,,,,,,,
,203.213,85.9982,0.6881,,,,,,,,,,
,203.313,86.0403,0.6876,,,,,,,,,,
,203.413,86.0832,0.6882,,,,,,,,,,
,203.513,86.1251,0.6883,,,,,,,,,,
,203.613,86.1684,0.6882,,,,,,,,,,
,203.713,86.2099,0.6878,,,,,,,,,,
,203.813,86.2526,0.6881,,,,,,,,,,
,203.913,86.2947,0.688,,,,,,,,,,
,204.013,86.3369,0.6882,,,,,,,,,,
,204.113,86.3795,0.6878,,,,,,,,,,
,204.213,86.4214,0.6878,,,,,,,,,,
,204.313,86.4642,0.688,,,,,,,,,,
,204.413,86.5059,0.6879,,,,,,,,,,
,204.513,86.5491,0.6879,,,,,,,,,,
,204.613,86.5911,0.6877,,,,,,,,,,
,204.713,86.6336,0.688,,,,,,,,,,
,204.813,86.6755,0.688,,,,,,,,,,
,204.913,86.7178,0.6879,,,,,,,,,,
,205.013,86.7605,0.688,,,,,,,,,,
,205.113,86.8024,0.6876,,,,,,,,,,
,205.213,86.8454,0.6882,,,,,,,,,,
,205.313,86.8872,0.6878,,,,,,,,,,
,205.413,86.9301,0.6876,,,,,,,,,,
,205.513,86.9722,0.6877,,,,,,,,,,
,205.613,87.0142,0.6882,,,,,,,,,,
,205.713,87.0566,0.6876,,,,,,,,,,
,205.813,87.0984,0.6873,,,,,,,,,,
,205.913,87.1416,0.6879,,,,,,,,,,
,206.013,87.1834,0.6882,,,,,,,,,,
,206.113,87.2267,0.688,,,,,,,,,,
,206.213,87.2683,0.6877,,,,,,,,,,
,206.313,87.3109,0.6879,,,,,,,,,,
,206.413,87.3532,0.6882,,,,,,,,,,
,206.513,87.3949,0.6878,,,,,,,,,,
,206.613,87.4377,0.6877,,,,,,,,,,
,206.713,87.4796,0.6879,,,,,,,,,,
,206.813,87.5229,0.6882,,,,,,,,,,
,206.913,87.5647,0.6878,,,,,,,,,,
,207.013,87.6074,0.6879,,,,,,,,,,
,207.113,87.6493,0.6881,,,,,,,,,,
,207.213,87.6914,0.6882,,,,,,,,,,
,207.313,87.734,0.6881,,,,,,,,,,
,207.413,87.776,0.6876,,,,,,,,,,
,207.513,87.8191,0.688,,,,,,,,,,
,207.613,87.8606,0.6881,,,,,,,,,,
,207.713,87.904,0.6886,,,,,,,,,,
,207.813,87.9458,0.688,,,,,,,,,,
,207.913,87.9881,0.6883,,,,,,,,,,
,208.013,88.0301,0.6881,,,,,,,,,,
,208.113,88.0724,0.6882,,,,,,,,,,
,208.213,88.1153,0.688,,,,,,,,,,
,208.313,88.1572,0.6881,,,,,,,,,,
,208.413,88.2002,0.6886,,,,,,,,,,
,208.513,88.2418,0.6884,,,,,,,,,,
,208.613,88.2846,0.6884,,,,,,,,,,
,208.713,88.3266,0.6881,,,,,,,,,,
,208.813,88.3688,0.6885,,,,,,,,,,
,208.913,88.4115,0.6886,,,,,,,,,,
,209.013,88.4532,0.6881,,,,,,,,,,
,209.113,88.4964,0.6885,,,,,,,,,,
,209.213,88.5382,0.6889,,,,,,,,,,
,209.313,88.5813,0.6888,,,,,,,,,,
,209.413,88.6228,0.6882,,,,,,,,,,
,209.513,88.6654,0.6886,,,,,,,,,,
,209.613,88.7078,0.6889,,,,,,,,,,
,209.713,88.7497,0.6888,,,,,,,,,,
,209.813,88.7924,0.6884,,,,,,,,,,
,209.913,88.8343,0.6885,,,,,,,,,,
,210.013,88.8774,0.689,,,,,,,,,,
,210.113,88.9193,0.6888,,,,,,,,,,
,210.213,88.9619,0.6888,,,,,,,,,,
,210.313,89.0039,0.6888,,,,,,,,,,
,210.413,89.0462,0.6893,,,,,,,,,,
,210.513,89.0889,0.6892,,,,,,,,,,
,210.613,89.1307,0.6889,,,,,,,,,,
,210.713,89.1738,0.6891,,,,,,,,,,
,210.813,89.2151,0.6891,,,,,,,,,,
,210.913,89.2587,0.6895,,,,,,,,,,
,211.013,89.3005,0.6892,,,,,,,,,,
,211.113,89.3428,0.689,,,,,,,,,,
,211.213,89.385,0.6894,,,,,,,,,,
,211.313,89.4268,0.6897,,,,,,,,,,
,211.413,89.4697,0.6892,,,,,,,,,,
,211.513,89.5117,0.6891,,,,,,,,,,
,211.613,89.555,0.6897,,,,,,,,,,
,211.713,89.5966,0.6896,,,,,,,,,,
,211.813,89.6396,0.6897,,,,,,,,,,
,211.913,89.6813,0.6896,,,,,,,,,,
,212.013,89.7234,0.6896,,,,,,,,,,
,212.113,89.7661,0.69,,,,,,,,,,
,212.213,89.8078,0.6896,,,,,,,,,,
,212.313,89.8513,0.6896,,,,,,,,,,
,212.413,89.8929,0.6896,,,,,,,,,,
,212.513,89.936,0.6899,,,,,,,,,,
,212.613,89.9776,0.6899,,,,,,,,,,
,212.713,90.0199,0.6898,,,,,,,,,,
,212.813,90.0621,0.6895,,,,,,,,,,
,212.913,90.1044,0.6899,,,,,,,,,,
,213.013,90.1471,0.6901,,,,,,,,,,
,213.113,90.1891,0.6897,,,,,,,,,,
,213.213,90.2321,0.6896,,,,,,,,,,
,213.313,90.274,0.6899,,,,,,,,,,
,213.413,90.3166,0.6902,,,,,,,,,,
,213.513,90.3586,0.6899,,,,,,,,,,
,213.613,90.4009,0.6896,,,,,,,,,,
,213.713,90.4437,0.6897,,,,,,,,,,
,213.813,90.4853,0.6899,,,,,,,,,,
,213.913,90.5285,0.6901,,,,,,,,,,
,214.013,90.57,0.6895,,,,,,,,,,
,214.113,90.613,0.6897,,,,,,,,,,
,214.213,90.655,0.6899,,,,,,,,,,
,214.313,90.6974,0.69,,,,,,,,,,
,214.413,90.7399,0.6898,,,,,,,,,,
,214.513,90.7815,0.6894,,,,,,,,,,
,214.613,90.8247,0.6897,,,,,,,,,,
,214.713,90.8662,0.69,,,,,,,,,,
,214.813,90.9097,0.6898,,,,,,,,,,
,214.913,90.9512,0.6893,,,,,,,,,,
,215.013,90.9942,0.6898,,,,,,,,,,
,215.113,91.0362,0.6898,,,,,,,,,,
,215.213,91.0782,0.6893,,,,,,,,,,
,215.313,91.1207,0.6895,,,,,,,,,,
,215.413,91.1625,0.6898,,,,,,,,,,
,215.513,91.2055,0.69,,,,,,,,,,
,215.613,91.2475,0.6894,,,,,,,,,,
,215.713,91.2904,0.6893,,,,,,,,,,
,215.813,91.3325,0.6896,,,,,,,,,,
,215.913,91.3747,0.69,,,,,,,,,,
,216.013,91.417,0.6895,,,,,,,,,,
,216.113,91.459,0.6892,,,,,,,,,,
,216.213,91.5017,0.6895,,,,,,,,,,
,216.313,91.5437,0.6897,,,,,,,,,,
,216.413,91.5869,0.6895,,,,,,,,,,
,216.513,91.6289,0.6891,,,,,,,,,,
,216.613,91.6714,0.6893,,,,,,,,,,
,216.713,91.7134,0.6896,,,,,,,,,,
,216.813,91.7553,0.6891,,,,,,,,,,
,216.913,91.798,0.6889,,,,,,,,,,
,217.013,91.8399,0.689,,,,,,,,,,
,217.113,91.8833,0.6895,,,,,,,,,,
,217.213,91.9248,0.6893,,,,,,,,,,
,217.313,91.9676,0.6891,,,,,,,,,,
,217.413,92.0097,0.6891,,,,,,,,,,
,217.513,92.0519,0.6891,,,,,,,,,,
,217.613,92.0943,0.6891,,,,,,,,,,
,217.713,92.1362,0.6886,,,,,,,,,,
,217.813,92.1795,0.6888,,,,,,,,,,
,217.913,92.2211,0.689,,,,,,,,,,
,218.013,92.2643,0.6892,,,,,,,,,,
,218.113,92.3059,0.6887,,,,,,,,,,
,218.213,92.3485,0.6886,,,,,,,,,,
,218.313,92.3906,0.6888,,,,,,,,,,
,218.413,92.4329,0.6889,,,,,,,,,,
,218.513,92.4756,0.6887,,,,,,,,,,
,218.613,92.5173,0.6885,,,,,,,,,,
,218.713,92.5602,0.6888,,,,,,,,,,
,218.813,92.6022,0.689,,,,,,,,,,
,218.913,92.6449,0.6887,,,,,,,,,,
,219.013,92.6871,0.6885,,,,,,,,,,
,219.113,92.7293,0.689,,,,,,,,,,
,219.213,92.772,0.6891,,,,,,,,,,
,219.313,92.8135,0.6888,,,,,,,,,,
,219.413,92.8566,0.6887,,,,,,,,,,
,219.513,92.8982,0.6887,,,,,,,,,,
,219.613,92.9415,0.6892,,,,,,,,,,
,219.713,92.9833,0.6886,,,,,,,,,,
,219.813,93.026,0.6886,,,,,,,,,,
,219.913,93.068,0.6887,,,,,,,,,,
,220.013,93.11,0.6891,,,,,,,,,,
,220.113,93.1527,0.6887,,,,,,,,,,
,220.213,93.1946,0.6884,,,,,,,,,,
,220.313,93.2377,0.6888,,,,,,,,,,
,220.413,93.2797,0.6892,,,,,,,,,,
,220.513,93.3223,0.6888,,,,,,,,,,
,220.613,93.3647,0.6886,,,,,,,,,,
,220.713,93.4067,0.6887,,,,,,,,,,
,220.813,93.4491,0.689,,,,,,,,,,
,220.913,93.4906,0.6886,,,,,,,,,,
,221.013,93.5338,0.6889,,,,,,,,,,
,221.113,93.5757,0.6887,,,,,,,,,,
,221.213,93.6189,0.6895,,,,,,,,,,
,221.313,93.6607,0.6889,,,,,,,,,,
,221.413,93.7033,0.6888,,,,,,,,,,
,221.513,93.7454,0.6888,,,,,,,,,,
,221.613,93.7873,0.6889,,,,,,,,,,
,221.713,93.83,0.689,,,,,,,,,,
,221.813,93.8719,0.6885,,,,,,,,,,
,221.913,93.9152,0.6888,,,,,,,,,,
,222.013,93.9571,0.6892,,,,,,,,,,
,222.113,94,0.6894,,,,,,,,,,
,222.213,94.0417,0.689,,,,,,,,,,
,222.313,94.0838,0.6888,,,,,,,,,,
,222.413,94.1263,0.6893,,,,,,,,,,
,222.513,94.1682,0.689,,,,,,,,,,
,222.613,94.2113,0.6889,,,,,,,,,,
,222.713,94.2531,0.6889,,,,,,,,,,
,222.813,94.2962,0.6894,,,,,,,,,,
,222.913,94.3379,0.6892,,,,,,,,,,
,223.013,94.3806,0.689,,,,,,,,,,
,223.113,94.4226,0.6891,,,,,,,,,,
,223.213,94.4647,0.6892,,,,,,,,,,
,223.313,94.5075,0.6894,,,,,,,,,,
,223.413,94.5495,0.6892,,,,,,,,,,
,223.513,94.5925,0.6891,,,,,,,,,,
,223.613,94.6343,0.6893,,,,,,,,,,
,223.713,94.6769,0.6894,,,,,,,,,,
,223.813,94.719,0.689,,,,,,,,,,
,223.913,94.7613,0.6895,,,,,,,,,,
,224.013,94.8038,0.6894,,,,,,,,,,
,224.113,94.8457,0.6894,,,,,,,,,,
,224.213,94.8884,0.689,,,,,,,,,,
,224.313,94.9303,0.6891,,,,,,,,,,
,224.413,94.9734,0.6897,,,,,,,,,,
,224.513,95.0154,0.6896,,,,,,,,,,
,224.613,95.0579,0.6892,,,,,,,,,,
,224.713,95.1002,0.6897,,,,,,,,,,
,224.813,95.1422,0.6896,,,,,,,,,,
,224.913,95.1849,0.6894,,,,,,,,,,
,225.013,95.2266,0.6892,,,,,,,,,,
,225.113,95.2697,0.6894,,,,,,,,,,
,225.213,95.3114,0.6896,,,,,,,,,,
,225.313,95.3545,0.6893,,,,,,,,,,
,225.413,95.3964,0.6891,,,,,,,,,,
,225.513,95.4387,0.6894,,,,,,,,,,
,225.613,95.481,0.6895,,,,,,,,,,
,225.713,95.5228,0.6891,,,,,,,,,,
,225.813,95.5658,0.6891,,,,,,,,,,
,225.913,95.6076,0.6893,,,,,,,,,,
,226.013,95.6508,0.6898,,,,,,,,,,
,226.113,95.6928,0.689,,,,,,,,,,
,226.213,95.7355,0.6894,,,,,,,,,,
,226.313,95.7775,0.6894,,,,,,,,,,
,226.413,95.8192,0.6893,,,,,,,,,,
,226.513,95.862,0.6892,,,,,,,,,,
,226.613,95.9039,0.6889,,,,,,,,,,
,226.713,95.9471,0.6897,,,,,,,,,,
,226.813,95.989,0.6892,,,,,,,,,,
,226.913,96.0318,0.6893,,,,,,,,,,
,227.013,96.0736,0.689,,,,,,,,,,
,227.113,96.1159,0.6892,,,,,,,,,,
,227.213,96.1583,0.6891,,,,,,,,,,
,227.313,96.2004,0.6891,,,,,,,,,,
,227.413,96.2431,0.689,,,,,,,,,,
,227.513,96.2852,0.6893,,,,,,,,,,
,227.613,96.3284,0.6893,,,,,,,,,,
,227.713,96.3701,0.689,,,,,,,,,,
,227.813,96.4124,0.6892,,,,,,,,,,
,227.913,96.4547,0.6894,,,,,,,,,,
,228.013,96.4967,0.6893,,,,,,,,,,
,228.113,96.5396,0.6891,,,,,,,,,,
,228.213,96.5814,0.689,,,,,,,,,,
,228.313,96.6245,0.6897,,,,,,,,,,
,228.413,96.6661,0.6893,,,,,,,,,,
,228.513,96.7091,0.6892,,,,,,,,,,
,228.613,96.7508,0.6893,,,,,,,,,,
,228.713,96.7933,0.6896,,,,,,,,,,
,228.813,96.8357,0.6896,,,,,,,,,,
,228.913,96.8778,0.6891,,,,,,,,,,
,229.013,96.9206,0.6893,,,,,,,,,,
,229.113,96.9625,0.6898,,,,,,,,,,
,229.213,97.0054,0.6894,,,,,,,,,,
,229.313,97.0474,0.6891,,,,,,,,,,
,229.413,97.0899,0.6895,,,,,,,,,,
,229.513,97.1322,0.6899,,,,,,,,,,
,229.613,97.1741,0.6895,,,,,,,,,,
,229.713,97.2166,0.6892,,,,,,,,,,
,229.813,97.2586,0.6895,,,,,,,,,,
,229.913,97.3017,0.6899,,,,,,,,,,
,230.013,97.3437,0.6893,,,,,,,,,,
,230.113,97.3865,0.6894,,,,,,,,,,
,230.213,97.4282,0.6896,,,,,,,,,,
,230.313,97.4708,0.6898,,,,,,,,,,
,230.413,97.5131,0.6893,,,,,,,,,,
,230.513,97.5549,0.689,,,,,,,,,,
,230.613,97.5978,0.6896,,,,,,,,,,
,230.713,97.6397,0.6896,,,,,,,,,,
,230.813,97.683,0.6896,,,,,,,,,,
,230.913,97.7249,0.6892,,,,,,,,,,
,231.013,97.7673,0.6897,,,,,,,,,,
,231.113,97.8093,0.6897,,,,,,,,,,
,231.213,97.8513,0.6892,,,,,,,,,,
,231.313,97.894,0.6896,,,,,,,,,,
,231.413,97.9359,0.69,,,,,,,,,,
,231.513,97.9792,0.6898,,,,,,,,,,
,231.613,98.021,0.6896,,,,,,,,,,
,231.713,98.064,0.69,,,,,,,,,,
,231.813,98.1057,0.69,,,,,,,,,,
,231.913,98.148,0.6896,,,,,,,,,,
,232.013,98.1901,0.6897,,,,,,,,,,
,232.113,98.2323,0.6899,,,,,,,,,,
,232.213,98.2753,0.6903,,,,,,,,,,
,232.313,98.3172,0.6895,,,,,,,,,,
,232.413,98.3601,0.6899,,,,,,,,,,
,232.513,98.402,0.6902,,,,,,,,,,
,232.613,98.4444,0.69,,,,,,,,,,
,232.713,98.4866,0.6898,,,,,,,,,,
,232.813,98.5287,0.6898,,,,,,,,,,
,232.913,98.5714,0.6902,,,,,,,,,,
,233.013,98.6133,0.6899,,,,,,,,,,
,233.113,98.6567,0.6899,,,,,,,,,,
,233.213,98.6982,0.6903,,,,,,,,,,
,233.313,98.7412,0.6901,,,,,,,,,,
,233.413,98.7828,0.6898,,,,,,,,,,
,233.513,98.8253,0.6899,,,,,,,,,,
,233.613,98.8679,0.6904,,,,,,,,,,
,233.713,98.9097,0.6902,,,,,,,,,,
,233.813,98.9524,0.69,,,,,,,,,,
,233.913,98.9944,0.6901,,,,,,,,,,
,234.013,99.0375,0.6905,,,,,,,,,,
,234.113,99.0793,0.6901,,,,,,,,,,
,234.213,99.1219,0.6902,,,,,,,,,,
,234.313,99.1641,0.6904,,,,,,,,,,
,234.413,99.2061,0.6907,,,,,,,,,,
,234.513,99.2488,0.6901,,,,,,,,,,
,234.613,99.2907,0.6902,,,,,,,,,,
,234.713,99.3339,0.6907,,,,,,,,,,
,234.813,99.3756,0.6906,,,,,,,,,,
,234.913,99.4184,0.6904,,,,,,,,,,
,235.013,99.4605,0.6904,,,,,,,,,,
,235.113,99.5026,0.6906,,,,,,,,,,
,235.213,99.5449,0.6905,,,,,,,,,,
,235.313,99.5868,0.6902,,,,,,,,,,
,235.413,99.6299,0.6905,,,,,,,,,,
,235.513,99.6718,0.6908,,,,,,,,,,
,235.613,99.7148,0.6906,,,,,,,,,,
,235.713,99.7568,0.6905,,,,,,,,,,
,235.813,99.7993,0.6908,,,,,,,,,,
,235.913,99.8414,0.6908,,,,,,,,,,
,236.013,99.8832,0.6903,,,,,,,,,,
,236.113,99.9262,0.6905,,,,,,,,,,
,236.213,99.9678,0.6908,,,,,,,,,,
,236.313,100.0114,0.6909,,,,,,,,,,
,236.413,100.0531,0.6904,,,,,,,,,,
,236.513,100.0958,0.691,,,,,,,,,,
,236.613,100.1376,0.6909,,,,,,,,,,
,236.713,100.1797,0.6904,,,,,,,,,,
,236.756,100.1987,0.6908,,,,,,,,,,
